Executing fixed runner now.
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__instance_noProperties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__instance_properties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__collection_noProperties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__collection_properties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__instance_subResource_noProperties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__instance_subResource_properties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__collection_subResource_noProperties
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testFinalizeProperties__collection_subResource_propertiesTopLevelOnly
Test being executed: org.apache.ambari.server.api.query.render.DefaultRendererTest.testRequiresInputDefault
Test being executed: org.apache.ambari.server.api.query.QueryInfoTest.testGetResource
Test being executed: org.apache.ambari.server.api.query.QueryInfoTest.testGetProperties
Test being executed: org.apache.ambari.server.api.query.ExtendedResourcePredicateVisitorTest.testGetExtendedPredicate
Test being executed: org.apache.ambari.server.api.query.JpaSortBuilderTest.testSortDoesNotAddExtraRootPaths
Test being executed: org.apache.ambari.server.checks.ServicesNamenodeTruncateCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.ServicesNamenodeTruncateCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.VersionMismatchCheckTest.testWarningWhenHostWithVersionMismatchExists
Test being executed: org.apache.ambari.server.checks.VersionMismatchCheckTest.testWarningWhenHostWithVersionMismatchDoesNotExist
Test being executed: org.apache.ambari.server.checks.RequiredServicesInRepositoryCheckTest.testNoMissingServices
Test being executed: org.apache.ambari.server.checks.RequiredServicesInRepositoryCheckTest.testMissingRequiredService
Test being executed: org.apache.ambari.server.checks.HiveNotRollingWarningTest.testPerform
Test being executed: org.apache.ambari.server.checks.HiveNotRollingWarningTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.ServicesMaintenanceModeCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.ServicesMaintenanceModeCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.ComponentsInstallationCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.ComponentsInstallationCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.ServicePresenceCheckTest.testPerformPass
Test being executed: org.apache.ambari.server.checks.ServicePresenceCheckTest.testPerformHasNoUpgradeSupportServices
Test being executed: org.apache.ambari.server.checks.ServicePresenceCheckTest.testPerformHasReplacedServices
Test being executed: org.apache.ambari.server.checks.ServicePresenceCheckTest.testPerformHasRemovedServices
Test being executed: org.apache.ambari.server.checks.ServicePresenceCheckTest.testPerformMixOne
Test being executed: org.apache.ambari.server.checks.ServicePresenceCheckTest.testPerformMixTwo
Test being executed: org.apache.ambari.server.checks.ServicePresenceCheckTest.testPerformMixThree
Test being executed: org.apache.ambari.server.checks.ServicesTezDistributedCacheCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.ServicesTezDistributedCacheCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.ServicesTezDistributedCacheCheckTest.testPerformWithCheckConfig
Test being executed: org.apache.ambari.server.checks.InstallPackagesCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.InstallPackagesCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.SecondaryNamenodeDeletedCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.SecondaryNamenodeDeletedCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.HostsMasterMaintenanceCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.HostsMasterMaintenanceCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.ServicesYarnWorkPreservingCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.ServicesYarnWorkPreservingCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.HostsHeartbeatCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.HostsHeartbeatCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.ComponentExistsInRepoCheckTest.testCheckPassesWhenServicAndComponentsExist
Test being executed: org.apache.ambari.server.checks.ComponentExistsInRepoCheckTest.testCheckPassesWhenComponentNotAdvertisingVersion
Test being executed: org.apache.ambari.server.checks.ComponentExistsInRepoCheckTest.testCheckFailsWhenServiceExistsButIsDeleted
Test being executed: org.apache.ambari.server.checks.ComponentExistsInRepoCheckTest.testCheckFailsWhenComponentExistsButIsDeleted
Test being executed: org.apache.ambari.server.checks.ComponentExistsInRepoCheckTest.testCheckFailsWhenServiceIsMissing
Test being executed: org.apache.ambari.server.checks.ComponentExistsInRepoCheckTest.testCheckFailsWhenComponentIsMissing
Test being executed: org.apache.ambari.server.checks.ConfigurationMergeCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.ConfigurationMergeCheckTest.testApplicable
Test being executed: org.apache.ambari.server.checks.HiveMultipleMetastoreCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.HiveMultipleMetastoreCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.HiveMultipleMetastoreCheckTest.testPerformFail
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testApplicable
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testMissingProps
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testNormal
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testNoUser
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testBadUserParsing
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testJsonCasting
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testAdminUnauthorized
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testAdminUnauthorizedByRedirect
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testAdminIOException
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testAdminBadResponse
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testUserUnauthorized
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testUserUnauthorizedByRedirect
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testUserIOException
Test being executed: org.apache.ambari.server.checks.RangerPasswordCheckTest.testUserBadResponse
Test being executed: org.apache.ambari.server.checks.AutoStartDisabledCheckTest.testNoAutoStart
Test being executed: org.apache.ambari.server.checks.AutoStartDisabledCheckTest.testAutoStartFalse
Test being executed: org.apache.ambari.server.checks.AutoStartDisabledCheckTest.testAutoStartTrue
Test being executed: org.apache.ambari.server.checks.HiveDynamicServiceDiscoveryCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.UpgradeCheckOrderTest.testUpgradeOrder
Test being executed: org.apache.ambari.server.checks.ClientRetryPropertyCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.ClientRetryPropertyCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.MpackInstallCheckerTest.testCheckInvalidClusters
Test being executed: org.apache.ambari.server.checks.MpackInstallCheckerTest.testCheckValidClusters
Test being executed: org.apache.ambari.server.checks.HealthCheckTest.testWarningWhenNoAlertsExist
Test being executed: org.apache.ambari.server.checks.HealthCheckTest.testWarningWhenCriticalAlertExists
Test being executed: org.apache.ambari.server.checks.HealthCheckTest.testWarningWhenWarningAlertExists
Test being executed: org.apache.ambari.server.checks.AbstractCheckDescriptorTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.AbstractCheckDescriptorTest.testIsApplicableForPatch
Test being executed: org.apache.ambari.server.checks.AbstractCheckDescriptorTest.testFormatEntityList
Test being executed: org.apache.ambari.server.checks.AbstractCheckDescriptorTest.testRequired
Test being executed: org.apache.ambari.server.checks.KafkaKerberosCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.KafkaKerberosCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.StormShutdownWarningTest.testPerform
Test being executed: org.apache.ambari.server.checks.StormShutdownWarningTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testFixConfigsSelectedMoreThanOnce
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testCheckServiceConfigs_missingServiceConfigGeneratesWarning
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testCheckForLargeTables
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testCheckServiceConfigs
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testCheckForConfigsSelectedMoreThanOnce
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testCheckForHostsWithoutState
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testCheckHostComponentStatesCountEqualsHostComponentsDesiredStates
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testSchemaName_NoIssues
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testSchemaName_WrongSearchPathOrder
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testSchemaName_NoSearchPath
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testSchemaName_NoAmbariSchema
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testSchemaName_NoTablesInAmbariSchema
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testSchemaName_AmbariTablesInMultipleSchemas
Test being executed: org.apache.ambari.server.checks.DatabaseConsistencyCheckHelperTest.testSchemaName_NullsAreTolerated
Test being executed: org.apache.ambari.server.checks.ServiceCheckValidityCheckTest.testWithNullCommandDetailAtCommand
Test being executed: org.apache.ambari.server.checks.ServiceCheckValidityCheckTest.testFailWhenServiceWithOutdatedServiceCheckExists
Test being executed: org.apache.ambari.server.checks.ServiceCheckValidityCheckTest.testFailWhenServiceWithNoServiceCheckExists
Test being executed: org.apache.ambari.server.checks.ServiceCheckValidityCheckTest.testFailWhenServiceWithOutdatedServiceCheckExistsRepeated
Test being executed: org.apache.ambari.server.checks.ServiceCheckValidityCheckTest.testPassWhenSimilarlyNamedServiceIsOutdated
Test being executed: org.apache.ambari.server.checks.ServicesUpCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.ServicesUpCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.ServicesNamenodeHighAvailabilityCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.ServicesNamenodeHighAvailabilityCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.HostsRepositoryVersionCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.HostsRepositoryVersionCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.HostsRepositoryVersionCheckTest.testPerformWithVersion
Test being executed: org.apache.ambari.server.checks.HostsRepositoryVersionCheckTest.testPerformWithVersionNotRequired
Test being executed: org.apache.ambari.server.checks.YarnTimelineServerStatePreservingCheckTest.testIsApplicableMinimumHDPStackVersion
Test being executed: org.apache.ambari.server.checks.YarnTimelineServerStatePreservingCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.YarnTimelineServerStatePreservingCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.YarnTimelineServerStatePreservingCheckTest.testIsApplicableMinimumStackVersion
Test being executed: org.apache.ambari.server.checks.HostMaintenanceModeCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.HostMaintenanceModeCheckTest.testPerformHostOrdered
Test being executed: org.apache.ambari.server.checks.AtlasPresenceCheckTest.perform
Test being executed: org.apache.ambari.server.checks.MapReduce2JobHistoryStatePreservingCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.MapReduce2JobHistoryStatePreservingCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.MapReduce2JobHistoryStatePreservingCheckTest.testIsApplicableMinimumStackVersion
Test being executed: org.apache.ambari.server.checks.RangerSSLConfigCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.RangerSSLConfigCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.RangerAuditDbCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.RangerAuditDbCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.LZOCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.LZOCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.PreviousUpgradeCompletedTest.testPerform
Test being executed: org.apache.ambari.server.checks.HardcodedStackVersionPropertiesCheckTest.testStringContainsVersionHardcode
Test being executed: org.apache.ambari.server.checks.HardcodedStackVersionPropertiesCheckTest.testGetHardcodeSearchPattern
Test being executed: org.apache.ambari.server.checks.DruidHighAvailabilityCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.DruidHighAvailabilityCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.ServicesMapReduceDistributedCacheCheckTest.testPerform
Test being executed: org.apache.ambari.server.checks.ServicesMapReduceDistributedCacheCheckTest.testIsApplicable
Test being executed: org.apache.ambari.server.checks.ServicesMapReduceDistributedCacheCheckTest.testPerformWithCheckConfig
Test being executed: org.apache.ambari.server.StateRecoveryManagerTest.testCheckHostAndClusterVersions
Test being executed: org.apache.ambari.server.orm.dao.TopologyRequestDAOTest.testAndFindAll
Test being executed: org.apache.ambari.server.orm.dao.TopologyRequestDAOTest.testFindByClusterId
Test being executed: org.apache.ambari.server.orm.dao.TopologyRequestDAOTest.testRemoveAll
Test being executed: org.apache.ambari.server.orm.dao.UserDAOTest.testFindSingleUserByName_NoUsers
Test being executed: org.apache.ambari.server.orm.dao.UserDAOTest.testFindSingleUserByName_SingleUser
Test being executed: org.apache.ambari.server.orm.dao.UserDAOTest.testFindSingleUserByName_LocalIsFirstPrecedence
Test being executed: org.apache.ambari.server.orm.dao.UserDAOTest.testFindSingleUserByName_LdapIsSecondPrecedence
Test being executed: org.apache.ambari.server.orm.dao.UserDAOTest.testFindSingleUserByName_JwtIsThirdPrecedence
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testConfiguration
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testCreateServiceConfigVersion
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testFindServiceConfigEntity
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testFindByServiceAndVersion
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testFindMaxVersions
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testGetLastServiceConfigs
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testGetLastServiceConfigsForService
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testGetLastServiceConfig
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testGetServiceConfigs
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testGetAllServiceConfigs
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testGetLatestServiceConfigs
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testGetLatestClusterConfigsByStack
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testGetLatestClusterConfigsWithTypes
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testGetClusterConfigsByStackCG
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testGetEnabledClusterConfigByStack
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testGetLatestClusterConfigByStackCG
Test being executed: org.apache.ambari.server.orm.dao.ServiceConfigDAOTest.testGetLastServiceConfigsForServiceWhenAConfigGroupIsDeleted
Test being executed: org.apache.ambari.server.orm.dao.ConfigGroupDAOTest.testCreatePlaneJaneCG
Test being executed: org.apache.ambari.server.orm.dao.ConfigGroupDAOTest.testFindByTag
Test being executed: org.apache.ambari.server.orm.dao.ConfigGroupDAOTest.testFindByName
Test being executed: org.apache.ambari.server.orm.dao.ConfigGroupDAOTest.testFindByHost
Test being executed: org.apache.ambari.server.orm.dao.ConfigGroupDAOTest.testFindConfigsByGroup
Test being executed: org.apache.ambari.server.orm.dao.WidgetLayoutDAOTest.testFindAll
Test being executed: org.apache.ambari.server.orm.dao.WidgetLayoutDAOTest.testFindByCluster
Test being executed: org.apache.ambari.server.orm.dao.WidgetLayoutDAOTest.testFindBySectionName
Test being executed: org.apache.ambari.server.orm.dao.HostComponentStateDAOTest.testRemove
Test being executed: org.apache.ambari.server.orm.dao.ViewInstanceDAOTest.testMergeData
Test being executed: org.apache.ambari.server.orm.dao.ViewInstanceDAOTest.testRemoveData
Test being executed: org.apache.ambari.server.orm.dao.UpgradeDAOTest.testUpdatableColumns
Test being executed: org.apache.ambari.server.orm.dao.UpgradeDAOTest.testFindRevertableUpgrade
Test being executed: org.apache.ambari.server.orm.dao.UpgradeDAOTest.testFindUpgrade
Test being executed: org.apache.ambari.server.orm.dao.UpgradeDAOTest.testFindForCluster
Test being executed: org.apache.ambari.server.orm.dao.UpgradeDAOTest.testFindLastUpgradeForCluster
Test being executed: org.apache.ambari.server.orm.dao.StageDAOTest.testStagePredicate
Test being executed: org.apache.ambari.server.orm.dao.StageDAOTest.testStageSorting
Test being executed: org.apache.ambari.server.orm.dao.SettingDAOTest.testCRUD
Test being executed: org.apache.ambari.server.orm.dao.RepositoryVersionDAOTest.testCreate
Test being executed: org.apache.ambari.server.orm.dao.RepositoryVersionDAOTest.testDelete
Test being executed: org.apache.ambari.server.orm.dao.RepositoryVersionDAOTest.testFindByDisplayName
Test being executed: org.apache.ambari.server.orm.dao.RepositoryVersionDAOTest.testFindByStackAndVersion
Test being executed: org.apache.ambari.server.orm.dao.RepositoryVersionDAOTest.testFindByStack
Test being executed: org.apache.ambari.server.orm.dao.RepositoryVersionDAOTest.testRemovePrefixFromVersion
Test being executed: org.apache.ambari.server.orm.dao.RepositoryVersionDAOTest.testFindByStackAndType
Test being executed: org.apache.ambari.server.orm.dao.HostRoleCommandDAOTest.testFindTasksBetweenStages
Test being executed: org.apache.ambari.server.orm.dao.HostRoleCommandDAOTest.testAutoSkipSupport
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testCreate
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testFindByName
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testFindAll
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testFindAllEnabled
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testFindById
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testFindByIds
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testFindByService
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testFindByServiceComponent
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testFindAgentScoped
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testFindBySourceType
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testRefresh
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testMerge
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testCascadeDelete
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testCascadeDeleteForCluster
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testNestedClusterEntity
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testBatchDeleteOfNoticeEntities
Test being executed: org.apache.ambari.server.orm.dao.AlertDefinitionDAOTest.testRemove
Test being executed: org.apache.ambari.server.orm.dao.AmbariConfigurationDAOTest.testReconcileCategoryReplaceCategory
Test being executed: org.apache.ambari.server.orm.dao.AmbariConfigurationDAOTest.testReconcileCategoryAppendCategory
Test being executed: org.apache.ambari.server.orm.dao.AmbariConfigurationDAOTest.testReconcileCategoryNewCategory
Test being executed: org.apache.ambari.server.orm.dao.AmbariConfigurationDAOTest.testReconcileCategoryUpdateCategoryKeepNotSpecified
Test being executed: org.apache.ambari.server.orm.dao.AmbariConfigurationDAOTest.testReconcileCategoryUpdateCategoryRemoveNotSpecified
Test being executed: org.apache.ambari.server.orm.dao.BlueprintDAOTest.testCreate
Test being executed: org.apache.ambari.server.orm.dao.BlueprintDAOTest.testRemoveByName
Test being executed: org.apache.ambari.server.orm.dao.BlueprintDAOTest.testFindByName
Test being executed: org.apache.ambari.server.orm.dao.BlueprintDAOTest.testFindAll
Test being executed: org.apache.ambari.server.orm.dao.BlueprintDAOTest.testRefresh
Test being executed: org.apache.ambari.server.orm.dao.BlueprintDAOTest.testMerge
Test being executed: org.apache.ambari.server.orm.dao.BlueprintDAOTest.testRemove
Test being executed: org.apache.ambari.server.orm.dao.RequestScheduleDAOTest.testFindById
Test being executed: org.apache.ambari.server.orm.dao.RequestScheduleDAOTest.testCreateRequestSchedule
Test being executed: org.apache.ambari.server.orm.dao.RequestScheduleDAOTest.testFindByStatus
Test being executed: org.apache.ambari.server.orm.dao.KerberosDescriptorDAOTest.testPersistNewKerberosDescriptorEntity
Test being executed: org.apache.ambari.server.orm.dao.HostConfigMappingDAOTest.testCreate
Test being executed: org.apache.ambari.server.orm.dao.HostConfigMappingDAOTest.testMerge
Test being executed: org.apache.ambari.server.orm.dao.HostConfigMappingDAOTest.testFindByType
Test being executed: org.apache.ambari.server.orm.dao.HostConfigMappingDAOTest.testFindSelected
Test being executed: org.apache.ambari.server.orm.dao.HostConfigMappingDAOTest.testFindSelectedByType
Test being executed: org.apache.ambari.server.orm.dao.HostConfigMappingDAOTest.testEmptyTable
Test being executed: org.apache.ambari.server.orm.dao.PrincipalTypeDAOTest.testFindById
Test being executed: org.apache.ambari.server.orm.dao.GroupDAOTest.testfindGroupByName
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOCachedTest.testFindByClusterId
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOCachedTest.testFindAll
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOCachedTest.testFindByService
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOCachedTest.testFindByDefinitionId
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOCachedTest.testMergeIntoCacheOnly
Test being executed: org.apache.ambari.server.orm.dao.ResourceTypeDAOTest.testFindById
Test being executed: org.apache.ambari.server.orm.dao.TopologyLogicalRequestDAOTest.testFindAll
Test being executed: org.apache.ambari.server.orm.dao.WidgetDAOTest.testFindByName
Test being executed: org.apache.ambari.server.orm.dao.WidgetDAOTest.testFindAll
Test being executed: org.apache.ambari.server.orm.dao.WidgetDAOTest.testFindByCluster
Test being executed: org.apache.ambari.server.orm.dao.WidgetDAOTest.testFindBySectionName
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testConcurrentGroupModification
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testAlertNoticePagination
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testAlertNoticeSorting
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testDefaultGroupAutomaticCreation
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testDefaultGroupInvalidServiceNoCreation
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testGroupDefinitions
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testFindTargets
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testCreateAndFindAllGlobalTargets
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testFindGroups
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testCreateUpdateRemoveGroup
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testCreateAndRemoveTarget
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testGlobalTargetAssociations
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testGlobalTargetAssociatedWithNewGroup
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testDeleteTargetWithNotices
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testDeleteAssociatedTarget
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testFindGroupsByDefinition
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testFindTargetsViaGroupsByDefinition
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testFindNoticeByUuid
Test being executed: org.apache.ambari.server.orm.dao.AlertDispatchDAOTest.testAlertNoticePredicate
Test being executed: org.apache.ambari.server.orm.dao.ResourceDAOTest.testFindById
Test being executed: org.apache.ambari.server.orm.dao.RequestDAOTest.testFindAll
Test being executed: org.apache.ambari.server.orm.dao.RequestDAOTest.testFindAllRequestIds
Test being executed: org.apache.ambari.server.orm.dao.RequestDAOTest.testCalculatedStatus
Test being executed: org.apache.ambari.server.orm.dao.PrincipalDAOTest.testFindById
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindAll
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindAllCurrent
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindCurrentByDefinitionId
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindCurrentByService
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindCurrentByHost
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testAlertCurrentPredicate
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testAlertCurrentSorting
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testAlertCurrentUpdatesViaHistory
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindByState
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindByDate
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindCurrentByHostAndName
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindCurrentSummary
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindCurrentPerHostSummary
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindCurrentHostSummary
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindAggregates
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testJPAInnerEntityStaleness
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testMaintenanceMode
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testAlertHistoryPredicate
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testAlertHistoryPagination
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testAlertHistorySorting
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testRemoveCurrenyByService
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testRemoveCurrenyByHost
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testRemoveCurrenyByComponentHost
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testRemoveCurrentDisabled
Test being executed: org.apache.ambari.server.orm.dao.CrudDAOTest.testCreate
Test being executed: org.apache.ambari.server.orm.dao.CrudDAOTest.testFindAll
Test being executed: org.apache.ambari.server.orm.dao.CrudDAOTest.testMerge
